Title	ItemNumber	ItemNumberLabel	GroupNumber	ItemCategory	CategoryName	ContosoDatabaseProductKey	ContosoProductID	html:About	UnitCost	UnitPrice	UnitPriceCurrency	UnitPriceLabel	Features	Brand	BrandLabel	Color	ColorLabel	Size	SizeUnit	SizeLabel	Weight	WeightUnit	WeightLabel	ScreenSize	ScreenSizeUnit	ScreenSizeLabel	Memory	MemoryUnit	MemoryLabel	HardDrive	HardDriveUnit	HardDriveLabel	Megapixels	MegapixelsUnit	MegapixelsLabel	Zoom	ZoomUnit	ZoomLabel	RefreshRate	RefreshRateUnit	RefreshRateLabel	NumberOfSpeakers	NumberOfSpeakersLabel	Storage	StorageUnit	StorageLabel	Volume	VolumeUnit	VolumeLabel	BTU	BTUUnit	BTULabel	Coverage	CoverageUnit	CoverageLabel	Campaign	OnSale	Discount	LanguageTag
"The Phone Company PDA Phone 3.7"" M340 White"	5040503	Item	50405	504	PDAs	1560	504091	"Energy efficient PDA for great productivity on the road. Integrated web browser with support for most common media plug ins. The 3.7"" touchscreen provides  simple and user friendly between features."	$151,76 	$330,00 	$	Price		The Phone Company	Brand	White	Color																																							FALSE	FALSE		
"The Phone Company PDA Phone 4.7"" L360 Black"	5040601	Item	50406	504	PDAs	1525	504056	"High-end PDA phone with 4.7"" touchscreen. 256 MB flash memory expands via two memory card slots. Personal Information Manager (PIM) software for keeping track of your communication and tasks."	$133,19 	$402,00 	$	Price		The Phone Company	Brand	Black	Color																																							FALSE	FALSE		
"The Phone Company PDA Phone 4.7"" L360 Silver"	5040602	Item	50406	504	PDAs	1543	504074	"High-end PDA phone with 4.7"" touchscreen. 256 MB flash memory expands via two memory card slots. Personal Information Manager (PIM) software for keeping track of your communication and tasks."	$133,19 	$402,00 	$	Price		The Phone Company	Brand	Silver	Color																																							FALSE	FALSE		
"The Phone Company PDA Phone 4.7"" L360 White"	5040603	Item	50406	504	PDAs	1561	504092	"High-end PDA phone with 4.7"" touchscreen. 256 MB flash memory expands via two memory card slots. Personal Information Manager (PIM) software for keeping track of your communication and tasks."	$133,19 	$402,00 	$	Price		The Phone Company	Brand	White	Color																																							FALSE	FALSE		
"The Phone Company PDA GPS Phone 3.5"" M910 Black"	5040701	Item	50407	504	PDAs	1535	504066	"PDA GPS phone with extended battery life for high reliability while travelling. 3.5"" touchscreen and integrated keyboard. WiFi and Bluetooth for easy connectivity to other devices."	$123,24 	$268,00 	$	Price		The Phone Company	Brand	Black	Color																																							FALSE	FALSE		
"The Phone Company PDA GPS Phone 3.5"" M910 Silver"	5040702	Item	50407	504	PDAs	1553	504084	"PDA GPS phone with extended battery life for high reliability while travelling. 3.5"" touchscreen and integrated keyboard. WiFi and Bluetooth for easy connectivity to other devices."	$123,24 	$268,00 	$	Price		The Phone Company	Brand	Silver	Color																																							FALSE	FALSE		
"The Phone Company PDA GPS Phone 3.7"" M930 Black"	5040801	Item	50408	504	PDAs	1536	504067	"3-in-1 phone, GPS navigator and PDA for all your needs when on the go. The 3.7"" touchscreen makes navigation between features simple. WiFi and Bluetooth ensure connectivity to other devices."	$137,04 	$298,00 	$	Price		The Phone Company	Brand	Black	Color																																							FALSE	FALSE		
"The Phone Company PDA GPS Phone 3.7"" M930 Silver"	5040802	Item	50408	504	PDAs	1554	504085	"3-in-1 phone, GPS navigator and PDA for all your needs when on the go. The 3.7"" touchscreen makes navigation between features simple. WiFi and Bluetooth ensure connectivity to other devices."	$137,04 	$298,00 	$	Price		The Phone Company	Brand	Silver	Color																																							FALSE	FALSE		
"The Phone Company PDA GPS Phone 4.7"" L950 Black"	5040901	Item	50409	504	PDAs	1537	504068	High-end 3-in-1 phone, GPS navigator and PDA. Includes complete suite of Personal Information Manager (PIM) applications, including HotSync technology for PC synchronization. Integrated media player for music and video playback.	$121,93 	$368,00 	$	Price		The Phone Company	Brand	Black	Color																																							FALSE	FALSE		
"The Phone Company PDA GPS Phone 4.7"" L950 Silver"	5040902	Item	50409	504	PDAs	1555	504086	High-end 3-in-1 phone, GPS navigator and PDA. Includes complete suite of Personal Information Manager (PIM) applications, including HotSync technology for PC synchronization. Integrated media player for music and video playback.	$121,93 	$368,00 	$	Price		The Phone Company	Brand	Silver	Color																																							FALSE	FALSE		
Litware Washer & Dryer L420 White	6010101	Item	60101	601	Washers and dryers	1827	801001	"A 27"" full size steam washer and dryer. With 9 wash and 5 dry programs, you are sure to find the right combination for all your clothes."	$878,66 	$2 652,00 	$	Price		Litware	Brand	White	Color	33.5 x 38 x 25.5	inches	Size	37	pounds	Weight																																	FALSE	FALSE		
Litware Washer & Dryer L420 Grey	6010102	Item	60101	601	Washers and dryers	1832	801006	"A 27"" full size steam washer and dryer. With 9 wash and 5 dry programs, you are sure to find the right combination for all your clothes."	$878,66 	$2 652,00 	$	Price		Litware	Brand	Grey	Color	33.5 x 38 x 25.5	inches	Size	37	pounds	Weight																																	FALSE	FALSE		
Litware Washer & Dryer L420 Black	6010103	Item	60101	601	Washers and dryers	1837	801011	"A 27"" full size steam washer and dryer. With 9 wash and 5 dry programs, you are sure to find the right combination for all your clothes."	$878,66 	$2 652,00 	$	Price		Litware	Brand	Black	Color	33.5 x 38 x 25.5	inches	Size	37	pounds	Weight																																	FALSE	FALSE		
Litware Washer & Dryer L420 Brown	6010104	Item	60101	601	Washers and dryers	1842	801016	"A 27"" full size steam washer and dryer. With 9 wash and 5 dry programs, you are sure to find the right combination for all your clothes."	$878,66 	$2 652,00 	$	Price		Litware	Brand	Brown	Color	33.5 x 38 x 25.5	inches	Size	37	pounds	Weight																																	FALSE	FALSE		
Litware Washer & Dryer M350 White	6010201	Item	60102	601	Washers and dryers	1828	801002	"A 25.5"" washer and dryer. The 5 wash/spin speed combinations together with the 5 wash/dry programs accommodate all your basic washing needs."	$914,67 	$1 989,00 	$	Price		Litware	Brand	White	Color	31.5 x 38 x 25.5	inches	Size	37	pounds	Weight																																	FALSE	FALSE		
Litware Washer & Dryer M350 Silver	6010202	Item	60102	601	Washers and dryers	1833	801007	"A 25.5"" washer and dryer. The 5 wash/spin speed combinations together with the 5 wash/dry programs accommodate all your basic washing needs."	$914,67 	$1 989,00 	$	Price		Litware	Brand	Silver	Color	31.5 x 38 x 25.5	inches	Size	37	pounds	Weight																																	FALSE	FALSE		
Litware Washer & Dryer M350 Blue	6010203	Item	60102	601	Washers and dryers	1838	801012	"A 25.5"" washer and dryer. The 5 wash/spin speed combinations together with the 5 wash/dry programs accommodate all your basic washing needs."	$914,67 	$1 989,00 	$	Price		Litware	Brand	Blue	Color	31.5 x 38 x 25.5	inches	Size	37	pounds	Weight																																	FALSE	FALSE		
Litware Washer & Dryer M350 Green	6010204	Item	60102	601	Washers and dryers	1843	801017	"A 25.5"" washer and dryer. The 5 wash/spin speed combinations together with the 5 wash/dry programs accommodate all your basic washing needs."	$914,67 	$1 989,00 	$	Price		Litware	Brand	Green	Color	31.5 x 38 x 25.5	inches	Size	37	pounds	Weight																																	FALSE	FALSE		
NT Washer & Dryer E2100 White	6010301	Item	60103	601	Washers and dryers	1850	801024	"An energy efficient 21"" washer and dryer with 7 washing programs and 5 wash/rinse temperature levels for your basic bashing needs."	$815,68 	$1 599,90 	$	Price		Northwind Traders	Brand	White	Color	31.5 x 38.3 x 25.5	inches	Size	37	pounds	Weight																																	FALSE	FALSE		
NT Washer & Dryer E2100 Silver	6010302	Item	60103	601	Washers and dryers	1855	801029	"An energy efficient 21"" washer and dryer with 7 washing programs and 5 wash/rinse temperature levels for your basic bashing needs."	$815,68 	$1 599,90 	$	Price		Northwind Traders	Brand	Silver	Color	31.5 x 38.3 x 25.5	inches	Size	37	pounds	Weight																																	FALSE	FALSE		
NT Washer & Dryer E2100 Blue	6010303	Item	60103	601	Washers and dryers	1857	801031	"An energy efficient 21"" washer and dryer with 7 washing programs and 5 wash/rinse temperature levels for your basic bashing needs."	$878,96 	$2 652,90 	$	Price		Northwind Traders	Brand	Blue	Color	31.5 x 38.3 x 25.5	inches	Size	37	pounds	Weight																																	FALSE	FALSE		
NT Washer & Dryer E2100 Green	6010304	Item	60103	601	Washers and dryers	1865	801038	"An energy efficient 21"" washer and dryer with 7 washing programs and 5 wash/rinse temperature levels for your basic bashing needs."	$815,68 	$1 599,90 	$	Price		Northwind Traders	Brand	Green	Color	31.5 x 38.3 x 25.5	inches	Size	37	pounds	Weight																																	FALSE	FALSE		
NT Washer & Dryer E1550 White	6010401	Item	60104	601	Washers and dryers	1851	801025	"A 15"" compact duet washer and dryer with pedestal. The unit is highly energy efficient and fits perfectly in small areas."	$509,78 	$999,90 	$	Price		Northwind Traders	Brand	White	Color	30 x 38.6 x 28.5	inches	Size	55	pounds	Weight																																	FALSE	FALSE		
NT Washer & Dryer E1550 Silver	6010402	Item	60104	601	Washers and dryers	1856	801030	"A 15"" compact duet washer and dryer with pedestal. The unit is highly energy efficient and fits perfectly in small areas."	$509,78 	$999,90 	$	Price		Northwind Traders	Brand	Silver	Color	30 x 38.6 x 28.5	inches	Size	55	pounds	Weight																																	FALSE	FALSE		
NT Washer & Dryer E1550 Blue	6010403	Item	60104	601	Washers and dryers	1861	801035	"A 15"" compact duet washer and dryer with pedestal. The unit is highly energy efficient and fits perfectly in small areas."	$509,78 	$999,90 	$	Price		Northwind Traders	Brand	Blue	Color	30 x 38.6 x 28.5	inches	Size	55	pounds	Weight																																	FALSE	FALSE		
NT Washer & Dryer E1550 Red	6010404	Item	60104	601	Washers and dryers	1866	801040	"A 15"" compact duet washer and dryer with pedestal. The unit is highly energy efficient and fits perfectly in small areas."	$509,78 	$999,90 	$	Price		Northwind Traders	Brand	Red	Color	30 x 38.6 x 28.5	inches	Size	55	pounds	Weight																																	FALSE	FALSE		
Contoso Washer & Dryer L270 White	6010501	Item	60105	601	Washers and dryers	1867	801041	"A lightweight 27"" full size steam washer and dryer. Wide range of easy to use wash and dry programs, including a special program for wool clothing."	$878,66 	$2 652,00 	$	Price		Contoso	Brand	White	Color	40.9  x 38  x 35	inches	Size	37	pounds	Weight																																	FALSE	FALSE		
Contoso Washer & Dryer L270 Silver	6010502	Item	60105	601	Washers and dryers	1872	801046	"A lightweight 27"" full size steam washer and dryer. Wide range of easy to use wash and dry programs, including a special program for wool clothing."	$878,66 	$2 652,00 	$	Price		Contoso	Brand	Silver	Color	40.9  x 38  x 35	inches	Size	37	pounds	Weight																																	FALSE	FALSE		
Contoso Washer & Dryer L270 Brown	6010503	Item	60105	601	Washers and dryers			"A lightweight 27"" full size steam washer and dryer. Wide range of easy to use wash and dry programs, including a special program for wool clothing."	$878,66 	$2 652,00 	$	Price		Contoso	Brand	Brown	Color	40.9  x 38  x 35	inches	Size	37	pounds	Weight																																	FALSE	FALSE		
Contoso Washer & Dryer L270 Black	6010504	Item	60105	601	Washers and dryers			"A lightweight 27"" full size steam washer and dryer. Wide range of easy to use wash and dry programs, including a special program for wool clothing."	$878,66 	$2 652,00 	$	Price		Contoso	Brand	Black	Color	40.9  x 38  x 35	inches	Size	37	pounds	Weight																																	FALSE	FALSE		
Contoso Washer & Dryer M255 White	6010601	Item	60106	601	Washers and dryers	1868	801042	"A lightweight 25.5"" washer and dryer. 5 wash/spin speed combinations and 5 wash/dry programs for all your basic washing needs, including special quick wash option."	$914,67 	$1 989,00 	$	Price		Contoso	Brand	White	Color	33 x 38 x 25.5	inches	Size	41	pounds	Weight																																	FALSE	FALSE		
Contoso Washer & Dryer M255 Silver	6010602	Item	60106	601	Washers and dryers	1873	801047	"A lightweight 25.5"" washer and dryer. 5 wash/spin speed combinations and 5 wash/dry programs for all your basic washing needs, including special quick wash option."	$914,67 	$1 989,00 	$	Price		Contoso	Brand	Silver	Color	33 x 38 x 25.5	inches	Size	41	pounds	Weight																																	FALSE	FALSE		
Contoso Washer & Dryer M255 Brown	6010603	Item	60106	601	Washers and dryers			"A lightweight 25.5"" washer and dryer. 5 wash/spin speed combinations and 5 wash/dry programs for all your basic washing needs, including special quick wash option."	$914,67 	$1 989,00 	$	Price		Contoso	Brand	Brown	Color	33 x 38 x 25.5	inches	Size	41	pounds	Weight																																	FALSE	FALSE		
Contoso Washer & Dryer M255 Black	6010604	Item	60106	601	Washers and dryers			"A lightweight 25.5"" washer and dryer. 5 wash/spin speed combinations and 5 wash/dry programs for all your basic washing needs, including special quick wash option."	$914,67 	$1 989,00 	$	Price		Contoso	Brand	Black	Color	33 x 38 x 25.5	inches	Size	41	pounds	Weight																																	FALSE	FALSE		
Fabrikam Refrigerator M5600 White	6020101	Item	60201	602	Refrigerators	1899	802003	A 29-cubic-foot refrigerator with 4 full glass shelves, perfect for storing beverage cans and lots of snacks.	$226,71 	$493,00 	$	Price		Fabrikam	Brand	White	Color	74 x 48 x 24	inches	Size	96	pounds	Weight																								29	CuFt	Volume							FALSE	FALSE		
Fabrikam Refrigerator M5600 Brown	6020102	Item	60201	602	Refrigerators	1905	802009	A 29-cubic-foot refrigerator with 4 full glass shelves, perfect for storing beverage cans and lots of snacks.	$226,71 	$493,00 	$	Price		Fabrikam	Brand	Brown	Color	74 x 48 x 24	inches	Size	96	pounds	Weight																								29	CuFt	Volume							FALSE	FALSE		
Fabrikam Refrigerator M5600 Silver	6020103	Item	60201	602	Refrigerators	1911	802015	A 29-cubic-foot refrigerator with 4 full glass shelves, perfect for storing beverage cans and lots of snacks.	$226,71 	$493,00 	$	Price		Fabrikam	Brand	Silver	Color	74 x 48 x 24	inches	Size	96	pounds	Weight																								29	CuFt	Volume							FALSE	FALSE		
Fabrikam Refrigerator M5600 Green	6020104	Item	60201	602	Refrigerators	1917	802021	A 29-cubic-foot refrigerator with 4 full glass shelves, perfect for storing beverage cans and lots of snacks.	$226,71 	$493,00 	$	Price		Fabrikam	Brand	Green	Color	74 x 48 x 24	inches	Size	96	pounds	Weight																								29	CuFt	Volume							FALSE	FALSE		
Fabrikam Refrigerator M5600 Blue	6020105	Item	60201	602	Refrigerators	1923	802027	A 29-cubic-foot refrigerator with 4 full glass shelves, perfect for storing beverage cans and lots of snacks.	$226,71 	$493,00 	$	Price		Fabrikam	Brand	Blue	Color	74 x 48 x 24	inches	Size	96	pounds	Weight																								29	CuFt	Volume							FALSE	FALSE		
Fabrikam Refrigerator M5600 Grey	6020106	Item	60201	602	Refrigerators	1929	802033	A 29-cubic-foot refrigerator with 4 full glass shelves, perfect for storing beverage cans and lots of snacks.	$226,71 	$493,00 	$	Price		Fabrikam	Brand	Grey	Color	74 x 48 x 24	inches	Size	96	pounds	Weight																								29	CuFt	Volume							FALSE	FALSE		
Fabrikam Refrigerator M5600 Orange	6020107	Item	60201	602	Refrigerators	1935	802039	A 29-cubic-foot refrigerator with 4 full glass shelves, perfect for storing beverage cans and lots of snacks.	$226,71 	$493,00 	$	Price		Fabrikam	Brand	Orange	Color	74 x 48 x 24	inches	Size	96	pounds	Weight																								29	CuFt	Volume							FALSE	FALSE		
Fabrikam Refrigerator E2800 White	6020201	Item	60202	602	Refrigerators	1900	802004	A 26-cubic-foot compressor cooled refrigerator in space saving flat back design. 3 adjustable glass shelves and 1 snack bin for easy organization of your foods.	$152,94 	$299,99 	$	Price		Fabrikam	Brand	White	Color	71 x 37 x 24	inches	Size	98	pounds	Weight																								26	CuFt	Volume							FALSE	FALSE		
Fabrikam Refrigerator  E2800 Brown	6020202	Item	60202	602	Refrigerators	1906	802010	A 26-cubic-foot compressor cooled refrigerator in space saving flat back design. 3 adjustable glass shelves and 1 snack bin for easy organization of your foods.	$152,94 	$299,99 	$	Price		Fabrikam	Brand	Brown	Color	'71 x 37 x 24	inches	Size	98	pounds	Weight																								26	CuFt	Volume							FALSE	FALSE		
Fabrikam Refrigerator E2800 Silver	6020203	Item	60202	602	Refrigerators	1912	802016	A 26-cubic-foot compressor cooled refrigerator in space saving flat back design. 3 adjustable glass shelves and 1 snack bin for easy organization of your foods.	$152,94 	$299,99 	$	Price		Fabrikam	Brand	Silver	Color	'71 x 37 x 24	inches	Size	98	pounds	Weight																								26	CuFt	Volume							FALSE	FALSE		
Fabrikam Refrigerator E2800 Green	6020204	Item	60202	602	Refrigerators	1918	802022	A 26-cubic-foot compressor cooled refrigerator in space saving flat back design. 3 adjustable glass shelves and 1 snack bin for easy organization of your foods.	$152,94 	$299,99 	$	Price		Fabrikam	Brand	Green	Color	'71 x 37 x 24	inches	Size	98	pounds	Weight																								26	CuFt	Volume							FALSE	FALSE		
Fabrikam Refrigerator E2800 Blue	6020205	Item	60202	602	Refrigerators	1924	802028	A 26-cubic-foot compressor cooled refrigerator in space saving flat back design. 3 adjustable glass shelves and 1 snack bin for easy organization of your foods.	$152,94 	$299,99 	$	Price		Fabrikam	Brand	Blue	Color	'71 x 37 x 24	inches	Size	98	pounds	Weight																								26	CuFt	Volume							FALSE	FALSE		
Fabrikam Refrigerator E2800 Grey	6020206	Item	60202	602	Refrigerators	1930	802034	A 26-cubic-foot compressor cooled refrigerator in space saving flat back design. 3 adjustable glass shelves and 1 snack bin for easy organization of your foods.	$152,94 	$299,99 	$	Price		Fabrikam	Brand	Grey	Color	'71 x 37 x 24	inches	Size	98	pounds	Weight																								26	CuFt	Volume							FALSE	FALSE		
Fabrikam Refrigerator E2800 Orange	6020207	Item	60202	602	Refrigerators	1936	802040	A 26-cubic-foot compressor cooled refrigerator in space saving flat back design. 3 adjustable glass shelves and 1 snack bin for easy organization of your foods.	$152,94 	$299,99 	$	Price		Fabrikam	Brand	Orange	Color	'71 x 37 x 24	inches	Size	98	pounds	Weight																								26	CuFt	Volume							FALSE	FALSE		
Fabrikam Refrigerator E1600 White	6020301	Item	60203	602	Refrigerators	1901	802005	Energy efficient 22.4-cubic-foot refrigerator in space saving flush back design. Integrated shelf for bottle storage.	$142,75 	$279,99 	$	Price		Fabrikam	Brand	White	Color	70 x 24 x 24	inches	Size	105	pounds	Weight																								22,4	CuFt	Volume							FALSE	FALSE		
Fabrikam Refrigerator E1600 Red	6020302	Item	60203	602	Refrigerators	1907	802011	Energy efficient 22.4-cubic-foot refrigerator in space saving flush back design. Integrated shelf for bottle storage.	$142,75 	$279,99 	$	Price		Fabrikam	Brand	Red	Color	70 x 24 x 24	inches	Size	105	pounds	Weight																								22,4	CuFt	Volume							FALSE	FALSE		
Fabrikam Refrigerator E1600 Silver	6020303	Item	60203	602	Refrigerators	1913	802017	Energy efficient 22.4-cubic-foot refrigerator in space saving flush back design. Integrated shelf for bottle storage.	$142,75 	$279,99 	$	Price		Fabrikam	Brand	Silver	Color	70 x 24 x 24	inches	Size	105	pounds	Weight																								22,4	CuFt	Volume							FALSE	FALSE		
Fabrikam Refrigerator E1600 Green	6020304	Item	60203	602	Refrigerators	1919	802023	Energy efficient 22.4-cubic-foot refrigerator in space saving flush back design. Integrated shelf for bottle storage.	$142,75 	$279,99 	$	Price		Fabrikam	Brand	Green	Color	70 x 24 x 24	inches	Size	105	pounds	Weight																								22,4	CuFt	Volume							FALSE	FALSE		
Fabrikam Refrigerator E1600 Blue	6020305	Item	60203	602	Refrigerators	1925	802029	Energy efficient 22.4-cubic-foot refrigerator in space saving flush back design. Integrated shelf for bottle storage.	$142,75 	$279,99 	$	Price		Fabrikam	Brand	Blue	Color	70 x 24 x 24	inches	Size	105	pounds	Weight																								22,4	CuFt	Volume							FALSE	FALSE		
Fabrikam Refrigerator E1600 Grey	6020306	Item	60203	602	Refrigerators	1931	802035	Energy efficient 22.4-cubic-foot refrigerator in space saving flush back design. Integrated shelf for bottle storage.	$142,75 	$279,99 	$	Price		Fabrikam	Brand	Grey	Color	70 x 24 x 24	inches	Size	105	pounds	Weight																								22,4	CuFt	Volume							FALSE	FALSE		
Fabrikam Refrigerator E1600 Orange	6020307	Item	60203	602	Refrigerators	1937	802041	Energy efficient 22.4-cubic-foot refrigerator in space saving flush back design. Integrated shelf for bottle storage.	$142,75 	$279,99 	$	Price		Fabrikam	Brand	Orange	Color	70 x 24 x 24	inches	Size	105	pounds	Weight																								22,4	CuFt	Volume							FALSE	FALSE		
Fabrikam Refrigerator E1200 White	6020401	Item	60204	602	Refrigerators	1902	802006	A lightweight 18.2-cubic-foot refrigerator with soft line and reversible door in space saving flush back design. 2 adjustable glass shelves for easy organization.	$66,27 	$129,99 	$	Price		Fabrikam	Brand	White	Color	50 x 20 x 23	inches	Size	69	pounds	Weight																								18,2	CuFt	Volume							FALSE	FALSE		
Fabrikam Refrigerator E1200 Brown	6020402	Item	60204	602	Refrigerators	1908	802012	A lightweight 18.2-cubic-foot refrigerator with soft line and reversible door in space saving flush back design. 2 adjustable glass shelves for easy organization.	$66,27 	$129,99 	$	Price		Fabrikam	Brand	Brown	Color	50 x 20 x 23	inches	Size	69	pounds	Weight																								18,2	CuFt	Volume							FALSE	FALSE		
Fabrikam Refrigerator E1200 Silver	6020403	Item	60204	602	Refrigerators	1914	802018	A lightweight 18.2-cubic-foot refrigerator with soft line and reversible door in space saving flush back design. 2 adjustable glass shelves for easy organization.	$66,27 	$129,99 	$	Price		Fabrikam	Brand	Silver	Color	50 x 20 x 23	inches	Size	69	pounds	Weight																								18,2	CuFt	Volume							FALSE	FALSE		
Fabrikam Refrigerator E1200 Green	6020404	Item	60204	602	Refrigerators	1920	802024	A lightweight 18.2-cubic-foot refrigerator with soft line and reversible door in space saving flush back design. 2 adjustable glass shelves for easy organization.	$66,27 	$129,99 	$	Price		Fabrikam	Brand	Green	Color	50 x 20 x 23	inches	Size	69	pounds	Weight																								18,2	CuFt	Volume							FALSE	FALSE		
Fabrikam Refrigerator E1200 Blue	6020405	Item	60204	602	Refrigerators	1926	802030	A lightweight 18.2-cubic-foot refrigerator with soft line and reversible door in space saving flush back design. 2 adjustable glass shelves for easy organization.	$66,27 	$129,99 	$	Price		Fabrikam	Brand	Blue	Color	50 x 20 x 23	inches	Size	69	pounds	Weight																								18,2	CuFt	Volume							FALSE	FALSE		
Fabrikam Refrigerator E1200 Grey	6020406	Item	60204	602	Refrigerators	1932	802036	A lightweight 18.2-cubic-foot refrigerator with soft line and reversible door in space saving flush back design. 2 adjustable glass shelves for easy organization.	$66,27 	$129,99 	$	Price		Fabrikam	Brand	Grey	Color	50 x 20 x 23	inches	Size	69	pounds	Weight																								18,2	CuFt	Volume							FALSE	FALSE		
Fabrikam Refrigerator E1200 Orange	6020407	Item	60204	602	Refrigerators	1938	802042	A lightweight 18.2-cubic-foot refrigerator with soft line and reversible door in space saving flush back design. 2 adjustable glass shelves for easy organization.	$66,27 	$129,99 	$	Price		Fabrikam	Brand	Orange	Color	50 x 20 x 23	inches	Size	69	pounds	Weight																								18,2	CuFt	Volume							FALSE	FALSE		
Litware Refrigerator E160 White	6020501	Item	60205	602	Refrigerators	1943	802047	A 21.8-cubic-foot refrigerator. in space saving flush back design. 2 adjustable glass shelves and 2 clear door provides easy organization for your foods and beverages.	$142,75 	$279,99 	$	Price		Litware	Brand	White	Color	70 x 24 x 24	inches	Size	57	pounds	Weight																								21,8	CuFt	Volume							FALSE	FALSE		
Litware Refrigerator E160 Brown	6020502	Item	60205	602	Refrigerators	1949	802053	A 21.8-cubic-foot refrigerator. in space saving flush back design. 2 adjustable glass shelves and 2 clear door provides easy organization for your foods and beverages.	$142,75 	$279,99 	$	Price		Litware	Brand	Brown	Color	70 x 24 x 24	inches	Size	57	pounds	Weight																								21,8	CuFt	Volume							FALSE	FALSE		
Litware Refrigerator E160 Silver	6020503	Item	60205	602	Refrigerators	1955	802059	A 21.8-cubic-foot refrigerator. in space saving flush back design. 2 adjustable glass shelves and 2 clear door provides easy organization for your foods and beverages.	$142,75 	$279,99 	$	Price		Litware	Brand	Silver	Color	70 x 24 x 24	inches	Size	57	pounds	Weight																								21,8	CuFt	Volume							FALSE	FALSE		
Litware Refrigerator E160 Black	6020504	Item	60205	602	Refrigerators	1973	802077	A 21.8-cubic-foot refrigerator. in space saving flush back design. 2 adjustable glass shelves and 2 clear door provides easy organization for your foods and beverages.	$142,75 	$279,99 	$	Price		Litware	Brand	Black	Color	70 x 24 x 24	inches	Size	57	pounds	Weight																								21,8	CuFt	Volume							FALSE	FALSE		
Litware Refrigerator E120 White	6020601	Item	60206	602	Refrigerators	1944	802048	Energy efficient 14.8-cubic-foot refrigerator with soft line and reversible door in space saving flush back design. 2 adjustable glass shelves for easy organization.	$66,27 	$129,99 	$	Price		Litware	Brand	White	Color	50 x 20 x 23	inches	Size	36	pounds	Weight																								14,8	CuFt	Volume							FALSE	FALSE		
Litware Refrigerator E120 Brown	6020602	Item	60206	602	Refrigerators	1950	802054	Energy efficient 14.8-cubic-foot refrigerator with soft line and reversible door in space saving flush back design. 2 adjustable glass shelves for easy organization.	$66,27 	$129,99 	$	Price		Litware	Brand	Brown	Color	50 x 20 x 23	inches	Size	36	pounds	Weight																								14,8	CuFt	Volume							FALSE	FALSE		
Litware Refrigerator E120 Silver	6020603	Item	60206	602	Refrigerators	1956	802060	Energy efficient 14.8-cubic-foot refrigerator with soft line and reversible door in space saving flush back design. 2 adjustable glass shelves for easy organization.	$66,27 	$129,99 	$	Price		Litware	Brand	Silver	Color	50 x 20 x 23	inches	Size	36	pounds	Weight																								14,8	CuFt	Volume							FALSE	FALSE		
Litware Refrigerator E120 Grey	6020604	Item	60206	602	Refrigerators	1974	802078	Energy efficient 14.8-cubic-foot refrigerator with soft line and reversible door in space saving flush back design. 2 adjustable glass shelves for easy organization.	$66,27 	$129,99 	$	Price		Litware	Brand	Grey	Color	50 x 20 x 23	inches	Size	36	pounds	Weight																								14,8	CuFt	Volume							FALSE	FALSE		
Fabrikam Microwave X1100 White	6030101	Item	60301	603	Microwaves	1983	803001	1.5-cubic-foot convection microwave oven. 1,100 watts with easy power and timing controls. 10 one touch cooking menus provide custom cooking of a vide variety of foods.	$220,64 	$665,94 	$	Price		Fabrikam	Brand	White	Color	21 x 12 x 17   	inches	Size	27	pounds	Weight																								1,5	CuFt	Volume							FALSE	FALSE		
Fabrikam Microwave X1100 Silver	6030102	Item	60301	603	Microwaves	1989	803007	1.5-cubic-foot convection microwave oven. 1,100 watts with easy power and timing controls. 10 one touch cooking menus provide custom cooking of a vide variety of foods.	$220,64 	$665,94 	$	Price		Fabrikam	Brand	Silver	Color	21 x 12 x 17   	inches	Size	27	pounds	Weight																								1,5	CuFt	Volume							FALSE	FALSE		
Fabrikam Microwave X1100 Grey	6030103	Item	60301	603	Microwaves	1995	803013	1.5-cubic-foot convection microwave oven. 1,100 watts with easy power and timing controls. 10 one touch cooking menus provide custom cooking of a vide variety of foods.	$220,64 	$665,94 	$	Price		Fabrikam	Brand	Grey	Color	21 x 12 x 17   	inches	Size	27	pounds	Weight																								1,5	CuFt	Volume							FALSE	FALSE		
Fabrikam Microwave X1100 Red	6030104	Item	60301	603	Microwaves	2001	803019	1.5-cubic-foot convection microwave oven. 1,100 watts with easy power and timing controls. 10 one touch cooking menus provide custom cooking of a vide variety of foods.	$220,64 	$665,94 	$	Price		Fabrikam	Brand	Red	Color	21 x 12 x 17   	inches	Size	27	pounds	Weight																								1,5	CuFt	Volume							FALSE	FALSE		
Fabrikam Microwave X1100 Black	6030105	Item	60301	603	Microwaves	2007	803025	1.5-cubic-foot convection microwave oven. 1,100 watts with easy power and timing controls. 10 one touch cooking menus provide custom cooking of a vide variety of foods.	$220,64 	$665,94 	$	Price		Fabrikam	Brand	Black	Color	21 x 12 x 17   	inches	Size	27	pounds	Weight																								1,5	CuFt	Volume							FALSE	FALSE		
Fabrikam Microwave X1100 Blue	6030106	Item	60301	603	Microwaves	2013	803031	1.5-cubic-foot convection microwave oven. 1,100 watts with easy power and timing controls. 10 one touch cooking menus provide custom cooking of a vide variety of foods.	$220,64 	$665,94 	$	Price		Fabrikam	Brand	Blue	Color	21 x 12 x 17   	inches	Size	27	pounds	Weight																								1,5	CuFt	Volume							FALSE	FALSE		
